"id","ActivityDate","MVPASession"
"e54bb18a6c","29/8/2019","[{""start"":265;""end"":266;""duration"":6};{""start"":395;""end"":503;""duration"":113};{""start"":515;""end"":569;""duration"":59};{""start"":590;""end"":711;""duration"":126};{""start"":745;""end"":759;""duration"":19};{""start"":770;""end"":774;""duration"":9};{""start"":855;""end"":881;""duration"":31}]"
"e54bb18a6c","1/9/2019","[{""start"":290;""end"":298;""duration"":13};{""start"":395;""end"":530;""duration"":140};{""start"":685;""end"":694;""duration"":14};{""start"":730;""end"":740;""duration"":15};{""start"":1150;""end"":1168;""duration"":23}]"
"e54bb18a6c","31/8/2019","[{""start"":405;""end"":416;""duration"":16};{""start"":440;""end"":531;""duration"":96};{""start"":595;""end"":607;""duration"":17};{""start"":615;""end"":616;""duration"":6};{""start"":630;""end"":638;""duration"":13};{""start"":655;""end"":687;""duration"":37};{""start"":705;""end"":717;""duration"":17}]"
"e54bb18a6c","27/8/2019","[{""start"":330;""end"":345;""duration"":20};{""start"":395;""end"":491;""duration"":101};{""start"":497;""end"":528;""duration"":36};{""start"":655;""end"":662;""duration"":12};{""start"":675;""end"":683;""duration"":13};{""start"":755;""end"":760;""duration"":10}]"
"e54bb18a6c","30/8/2019","[{""start"":275;""end"":280;""duration"":10};{""start"":420;""end"":451;""duration"":36};{""start"":560;""end"":561;""duration"":6};{""start"":600;""end"":605;""duration"":10};{""start"":640;""end"":644;""duration"":9};{""start"":695;""end"":703;""duration"":13};{""start"":740;""end"":753;""duration"":18};{""start"":825;""end"":836;""duration"":16};{""start"":870;""end"":883;""duration"":18};{""start"":890;""end"":891;""duration"":6};{""start"":975;""end"":1003;""duration"":33};{""start"":1365;""end"":1366;""duration"":6}]"
"e54bb18a6c","28/8/2019","[{""start"":1145;""end"":1147;""duration"":7};{""start"":1160;""end"":1174;""duration"":19};{""start"":1325;""end"":1326;""duration"":6}]"
"18ff9a7a3f","1/9/2019","[{""start"":1100;""end"":1101;""duration"":6}]"
"18ff9a7a3f","30/8/2019","[{""start"":655;""end"":656;""duration"":6};{""start"":1105;""end"":1114;""duration"":14}]"
"18ff9a7a3f","28/8/2019","[{""start"":485;""end"":490;""duration"":10};{""start"":515;""end"":522;""duration"":12};{""start"":570;""end"":571;""duration"":6};{""start"":855;""end"":857;""duration"":7};{""start"":865;""end"":867;""duration"":7};{""start"":895;""end"":898;""duration"":8};{""start"":905;""end"":925;""duration"":25}]"
"18ff9a7a3f","27/8/2019","[{""start"":345;""end"":351;""duration"":11};{""start"":410;""end"":415;""duration"":10};{""start"":880;""end"":884;""duration"":9}]"
"18ff9a7a3f","26/8/2019","[{""start"":580;""end"":584;""duration"":9}]"
"6e69952592","1/9/2019","[{""start"":565;""end"":583;""duration"":23};{""start"":590;""end"":599;""duration"":14};{""start"":605;""end"":624;""duration"":24};{""start"":1015;""end"":1016;""duration"":6}]"
"6e69952592","31/8/2019","[{""start"":560;""end"":610;""duration"":55};{""start"":755;""end"":768;""duration"":18}]"
"6e69952592","30/8/2019","[{""start"":935;""end"":963;""duration"":33}]"
"6e69952592","28/8/2019","[{""start"":560;""end"":561;""duration"":6};{""start"":595;""end"":599;""duration"":9};{""start"":650;""end"":667;""duration"":22};{""start"":875;""end"":877;""duration"":7};{""start"":1120;""end"":1121;""duration"":6}]"
"6e69952592","27/8/2019","[{""start"":545;""end"":570;""duration"":30};{""start"":580;""end"":599;""duration"":24};{""start"":630;""end"":646;""duration"":21};{""start"":680;""end"":685;""duration"":10};{""start"":710;""end"":712;""duration"":7};{""start"":760;""end"":765;""duration"":10};{""start"":780;""end"":782;""duration"":7};{""start"":1050;""end"":1055;""duration"":10};{""start"":1145;""end"":1149;""duration"":9};{""start"":1165;""end"":1168;""duration"":8};{""start"":1220;""end"":1221;""duration"":6}]"
"6e69952592","29/8/2019","[{""start"":650;""end"":654;""duration"":9};{""start"":675;""end"":680;""duration"":10};{""start"":845;""end"":846;""duration"":6};{""start"":865;""end"":866;""duration"":6};{""start"":980;""end"":981;""duration"":6};{""start"":995;""end"":1000;""duration"":10};{""start"":1285;""end"":1296;""duration"":16}]"
"0632762387","28/8/2019","[{""start"":805;""end"":806;""duration"":6}]"
"0632762387","31/8/2019","[{""start"":1055;""end"":1122;""duration"":72}]"
"0632762387","29/8/2019","[{""start"":965;""end"":966;""duration"":6};{""start"":1270;""end"":1271;""duration"":6}]"
"0632762387","30/8/2019","[{""start"":1045;""end"":1058;""duration"":18};{""start"":1065;""end"":1124;""duration"":64}]"
"0632762387","26/8/2019","[{""start"":510;""end"":580;""duration"":75};{""start"":590;""end"":597;""duration"":12};{""start"":740;""end"":747;""duration"":12}]"
"0632762387","27/8/2019","[{""start"":495;""end"":512;""duration"":22};{""start"":520;""end"":560;""duration"":45};{""start"":1175;""end"":1178;""duration"":8}]"
"0632762387","1/9/2019","[{""start"":505;""end"":506;""duration"":6}]"
"d351d4db1f","27/8/2019","[{""start"":392;""end"":407;""duration"":20};{""start"":446;""end"":455;""duration"":14};{""start"":513;""end"":594;""duration"":86};{""start"":606;""end"":618;""duration"":17};{""start"":631;""end"":653;""duration"":27};{""start"":659;""end"":678;""duration"":24};{""start"":687;""end"":701;""duration"":19};{""start"":924;""end"":927;""duration"":8};{""start"":940;""end"":959;""duration"":24};{""start"":999;""end"":1001;""duration"":7};{""start"":1066;""end"":1075;""duration"":14};{""start"":1086;""end"":1093;""duration"":12}]"
"d351d4db1f","26/8/2019","[{""start"":389;""end"":399;""duration"":15};{""start"":405;""end"":420;""duration"":20};{""start"":474;""end"":511;""duration"":42};{""start"":517;""end"":532;""duration"":20};{""start"":541;""end"":569;""duration"":33};{""start"":576;""end"":615;""duration"":44};{""start"":622;""end"":636;""duration"":19};{""start"":725;""end"":727;""duration"":7};{""start"":738;""end"":740;""duration"":7};{""start"":831;""end"":835;""duration"":9};{""start"":911;""end"":914;""duration"":8};{""start"":922;""end"":923;""duration"":6};{""start"":931;""end"":944;""duration"":18};{""start"":1156;""end"":1159;""duration"":8}]"
"d351d4db1f","1/9/2019","[{""start"":462;""end"":504;""duration"":47};{""start"":517;""end"":519;""duration"":7};{""start"":659;""end"":671;""duration"":17};{""start"":735;""end"":736;""duration"":6};{""start"":759;""end"":761;""duration"":7};{""start"":791;""end"":797;""duration"":11};{""start"":812;""end"":816;""duration"":9};{""start"":824;""end"":835;""duration"":16};{""start"":852;""end"":857;""duration"":10};{""start"":865;""end"":866;""duration"":6};{""start"":879;""end"":890;""duration"":16};{""start"":910;""end"":922;""duration"":17};{""start"":944;""end"":948;""duration"":9};{""start"":1303;""end"":1365;""duration"":67}]"
"d351d4db1f","29/8/2019","[{""start"":370;""end"":390;""duration"":25};{""start"":404;""end"":430;""duration"":31};{""start"":438;""end"":447;""duration"":14};{""start"":457;""end"":475;""duration"":23};{""start"":488;""end"":490;""duration"":7};{""start"":502;""end"":516;""duration"":19};{""start"":543;""end"":545;""duration"":7};{""start"":574;""end"":575;""duration"":6};{""start"":586;""end"":595;""duration"":14};{""start"":611;""end"":616;""duration"":10};{""start"":657;""end"":682;""duration"":30};{""start"":702;""end"":713;""duration"":16};{""start"":723;""end"":733;""duration"":15};{""start"":740;""end"":741;""duration"":6};{""start"":753;""end"":754;""duration"":6};{""start"":779;""end"":784;""duration"":10};{""start"":808;""end"":809;""duration"":6};{""start"":844;""end"":847;""duration"":8};{""start"":876;""end"":880;""duration"":9};{""start"":1132;""end"":1145;""duration"":18};{""start"":1274;""end"":1275;""duration"":6};{""start"":1286;""end"":1288;""duration"":7}]"
"d351d4db1f","30/8/2019","[{""start"":378;""end"":379;""duration"":6};{""start"":399;""end"":408;""duration"":14};{""start"":457;""end"":460;""duration"":8};{""start"":502;""end"":503;""duration"":6};{""start"":511;""end"":515;""duration"":9};{""start"":536;""end"":537;""duration"":6};{""start"":572;""end"":574;""duration"":7};{""start"":580;""end"":584;""duration"":9};{""start"":612;""end"":636;""duration"":29};{""start"":741;""end"":743;""duration"":7};{""start"":758;""end"":759;""duration"":6};{""start"":844;""end"":863;""duration"":24};{""start"":872;""end"":885;""duration"":18};{""start"":1041;""end"":1052;""duration"":16};{""start"":1079;""end"":1081;""duration"":7}]"
"d351d4db1f","31/8/2019","[{""start"":411;""end"":421;""duration"":15};{""start"":442;""end"":443;""duration"":6};{""start"":463;""end"":489;""duration"":31};{""start"":495;""end"":500;""duration"":10};{""start"":560;""end"":564;""duration"":9};{""start"":570;""end"":750;""duration"":185};{""start"":757;""end"":777;""duration"":25};{""start"":882;""end"":888;""duration"":11};{""start"":915;""end"":920;""duration"":10};{""start"":947;""end"":959;""duration"":17};{""start"":974;""end"":978;""duration"":9};{""start"":1033;""end"":1034;""duration"":6};{""start"":1080;""end"":1088;""duration"":13};{""start"":1125;""end"":1128;""duration"":8};{""start"":1144;""end"":1146;""duration"":7};{""start"":1332;""end"":1333;""duration"":6}]"
"d351d4db1f","28/8/2019","[{""start"":371;""end"":403;""duration"":37};{""start"":426;""end"":430;""duration"":9};{""start"":436;""end"":450;""duration"":19};{""start"":460;""end"":465;""duration"":10};{""start"":471;""end"":480;""duration"":14};{""start"":530;""end"":541;""duration"":16};{""start"":572;""end"":579;""duration"":12};{""start"":597;""end"":606;""duration"":14};{""start"":699;""end"":700;""duration"":6};{""start"":839;""end"":858;""duration"":24};{""start"":864;""end"":875;""duration"":16};{""start"":882;""end"":884;""duration"":7};{""start"":901;""end"":904;""duration"":8};{""start"":1181;""end"":1182;""duration"":6};{""start"":1216;""end"":1225;""duration"":14};{""start"":1256;""end"":1258;""duration"":7}]"
"b29444939e","28/8/2019","[{""start"":415;""end"":425;""duration"":15};{""start"":455;""end"":465;""duration"":15};{""start"":475;""end"":480;""duration"":10};{""start"":490;""end"":491;""duration"":6}]"
"b29444939e","27/8/2019","[{""start"":470;""end"":480;""duration"":15};{""start"":490;""end"":495;""duration"":10};{""start"":610;""end"":616;""duration"":11};{""start"":675;""end"":685;""duration"":15}]"
"b29444939e","29/8/2019","[{""start"":670;""end"":675;""duration"":10};{""start"":810;""end"":827;""duration"":22}]"
"b29444939e","30/8/2019","[{""start"":525;""end"":535;""duration"":15};{""start"":565;""end"":566;""duration"":6}]"
"b29444939e","26/8/2019","[{""start"":615;""end"":618;""duration"":8};{""start"":630;""end"":631;""duration"":6};{""start"":675;""end"":679;""duration"":9}]"
"b29444939e","31/8/2019","[{""start"":500;""end"":511;""duration"":16}]"
"b29444939e","1/9/2019","[{""start"":455;""end"":460;""duration"":10};{""start"":550;""end"":554;""duration"":9};{""start"":890;""end"":894;""duration"":9}]"
"5894507f64","31/8/2019","[{""start"":527;""end"":528;""duration"":6};{""start"":551;""end"":554;""duration"":8};{""start"":583;""end"":585;""duration"":7};{""start"":601;""end"":644;""duration"":48};{""start"":656;""end"":663;""duration"":12};{""start"":711;""end"":713;""duration"":7};{""start"":878;""end"":879;""duration"":6}]"
"5894507f64","1/9/2019","[{""start"":581;""end"":583;""duration"":7}]"
"5894507f64","27/8/2019","[{""start"":431;""end"":437;""duration"":11};{""start"":574;""end"":575;""duration"":6};{""start"":592;""end"":595;""duration"":8};{""start"":634;""end"":641;""duration"":12};{""start"":866;""end"":872;""duration"":11};{""start"":1212;""end"":1213;""duration"":6}]"
"5894507f64","26/8/2019","[{""start"":703;""end"":706;""duration"":8};{""start"":736;""end"":737;""duration"":6}]"
"f6d83725fd","30/8/2019","[{""start"":570;""end"":580;""duration"":15};{""start"":615;""end"":626;""duration"":16};{""start"":645;""end"":650;""duration"":10};{""start"":660;""end"":664;""duration"":9};{""start"":670;""end"":675;""duration"":10};{""start"":695;""end"":724;""duration"":34}]"
"f6d83725fd","28/8/2019","[{""start"":635;""end"":640;""duration"":10};{""start"":675;""end"":676;""duration"":6}]"
"00d012a4d3","27/8/2019","[{""start"":1105;""end"":1113;""duration"":13};{""start"":1120;""end"":1151;""duration"":36};{""start"":1285;""end"":1289;""duration"":9}]"
"00d012a4d3","28/8/2019","[{""start"":465;""end"":466;""duration"":6};{""start"":1095;""end"":1101;""duration"":11}]"
"00d012a4d3","31/8/2019","[{""start"":865;""end"":926;""duration"":66}]"
"00d012a4d3","1/9/2019","[{""start"":500;""end"":506;""duration"":11};{""start"":535;""end"":560;""duration"":30};{""start"":580;""end"":586;""duration"":11};{""start"":635;""end"":645;""duration"":15}]"
"00d012a4d3","29/8/2019","[{""start"":470;""end"":477;""duration"":12};{""start"":1060;""end"":1061;""duration"":6};{""start"":1085;""end"":1086;""duration"":6};{""start"":1145;""end"":1148;""duration"":8};{""start"":1160;""end"":1184;""duration"":29}]"
"00d012a4d3","26/8/2019","[{""start"":1200;""end"":1221;""duration"":26};{""start"":1230;""end"":1240;""duration"":15};{""start"":1260;""end"":1289;""duration"":34}]"
"ef7c94fa8f","31/8/2019","[{""start"":1010;""end"":1019;""duration"":14}]"
"ef7c94fa8f","1/9/2019","[{""start"":855;""end"":943;""duration"":93};{""start"":1225;""end"":1233;""duration"":13}]"
"a2055854fd","1/9/2019","[{""start"":550;""end"":558;""duration"":13};{""start"":1035;""end"":1040;""duration"":10};{""start"":1055;""end"":1060;""duration"":10};{""start"":1080;""end"":1091;""duration"":16};{""start"":1386;""end"":1392;""duration"":11}]"
"a2055854fd","31/8/2019","[{""start"":435;""end"":440;""duration"":10};{""start"":545;""end"":550;""duration"":10};{""start"":595;""end"":596;""duration"":6};{""start"":630;""end"":635;""duration"":10};{""start"":645;""end"":646;""duration"":6};{""start"":685;""end"":686;""duration"":6};{""start"":705;""end"":706;""duration"":6};{""start"":1150;""end"":1151;""duration"":6}]"
"a2055854fd","27/8/2019","[{""start"":575;""end"":576;""duration"":6};{""start"":1035;""end"":1036;""duration"":6};{""start"":1375;""end"":1384;""duration"":14}]"
"a2055854fd","29/8/2019","[{""start"":475;""end"":485;""duration"":15};{""start"":1175;""end"":1176;""duration"":6};{""start"":1275;""end"":1276;""duration"":6};{""start"":1400;""end"":1405;""duration"":10}]"
"a2055854fd","30/8/2019","[{""start"":425;""end"":432;""duration"":12};{""start"":1005;""end"":1012;""duration"":12};{""start"":1045;""end"":1050;""duration"":10};{""start"":1270;""end"":1275;""duration"":10};{""start"":1325;""end"":1340;""duration"":20};{""start"":1385;""end"":1386;""duration"":6}]"
"a2055854fd","28/8/2019","[{""start"":405;""end"":411;""duration"":11};{""start"":515;""end"":516;""duration"":6};{""start"":540;""end"":545;""duration"":10};{""start"":650;""end"":655;""duration"":10};{""start"":935;""end"":940;""duration"":10};{""start"":1065;""end"":1069;""duration"":9}]"
"a2055854fd","26/8/2019","[{""start"":5;""end"":7;""duration"":7};{""start"":455;""end"":461;""duration"":11};{""start"":540;""end"":558;""duration"":23};{""start"":1165;""end"":1166;""duration"":6}]"
"d86efc3936","29/8/2019","[{""start"":812;""end"":819;""duration"":12};{""start"":1000;""end"":1001;""duration"":6}]"
"d86efc3936","1/9/2019","[{""start"":1088;""end"":1090;""duration"":7}]"
"d86efc3936","30/8/2019","[{""start"":445;""end"":449;""duration"":9}]"
"d86efc3936","28/8/2019","[{""start"":423;""end"":424;""duration"":6};{""start"":727;""end"":733;""duration"":11};{""start"":815;""end"":817;""duration"":7};{""start"":914;""end"":918;""duration"":9};{""start"":939;""end"":940;""duration"":6}]"
"d86efc3936","31/8/2019","[{""start"":1186;""end"":1189;""duration"":8}]"
"d86efc3936","27/8/2019","[{""start"":419;""end"":421;""duration"":7};{""start"":1106;""end"":1108;""duration"":7}]"
"1cabfd09c4","26/8/2019","[{""start"":795;""end"":799;""duration"":9}]"
"1cabfd09c4","29/8/2019","[{""start"":620;""end"":627;""duration"":12}]"
"1cabfd09c4","31/8/2019","[{""start"":430;""end"":431;""duration"":6}]"
"1cabfd09c4","30/8/2019","[{""start"":925;""end"":933;""duration"":13}]"
